tx_hash,time,value_btc,n_inputs,n_outputs,fee_btc,from,to,is_error
0xf5af9642911a267a53b96c13442e0240473a2e17a27b3ccb2a1a5cc316d1f96b,2024-07-24 19:34:47,0.0283862,1,1,7.1177224146e-05,0x503828976d22510aad0201ac7ec88293211d23da,0x405d115388f65082f4efbb4084d724132e09ab71,0
0xad22a59f2d8cb80b9e07095dfe1992bb800cdcb33aa130ef9ae17c1665d1757b,2024-07-24 19:33:35,0.01480161,1,1,7.0640951766e-05,0x503828976d22510aad0201ac7ec88293211d23da,0x1243d71a6cbc2b6f8d69fb1242c2247be6e1bbb5,0
0x41afcb202ab05c5ac3309339f3121be19e9dbaf83cdf0ff635ad109ae0a29ea8,2024-07-24 19:30:35,0.0082373,1,1,6.6044422563e-05,0x503828976d22510aad0201ac7ec88293211d23da,0x6dbef8f39a2f7b9f5506df4a09e7c1e610f2b21b,0
0xeb02545142f70662ec50fc32ecd546185d771191df5db45a617184ebf0af1206,2024-07-24 19:30:35,0.01743338,1,1,6.6044422563e-05,0x503828976d22510aad0201ac7ec88293211d23da,0x84c235e9a35f37fb905abbf09472e46c1006b9fd,0
0x725ad02d5829a38f8d4ec2d98031e4362eac4b11f1a3997214c383deeb808d72,2024-07-24 19:27:47,0.22315071,1,1,6.9036648933e-05,0x503828976d22510aad0201ac7ec88293211d23da,0x2f45db1a7b9e4a8f6e75e0304443198b0e0332b4,0
0xd60b301495c0ecdbe2c5260b2526ec3edae6a69304ece65e7f307d206f30d803,2024-07-24 19:27:35,0.09954393,1,1,6.9639223647e-05,0x503828976d22510aad0201ac7ec88293211d23da,0x3cda908b8a744b9c2d6731e80e5ef8d5dda2391c,0
0xb99f5110b88e7b9b225f2b340c3a0fa6c5305361522a453dbca3ffb67b929c18,2024-07-24 19:26:47,0.01963773,1,1,6.936117573e-05,0x503828976d22510aad0201ac7ec88293211d23da,0x4724172e0fccaf4616e16453aecc276dd0a8599a,0
0xa6616cea59fbec1896ddf948fe2a9926e25e9c78986965232caab004906ed1cf,2024-07-24 19:26:11,0.00972212,1,1,7.0406097615e-05,0x503828976d22510aad0201ac7ec88293211d23da,0xb91a3fc9aa30925a7c7a7fb385a244106431fbb4,0
0xcc1a19bb41bbac5fa0518cb6dcc897f9e7d32b7e9085d4fc6a64bb432c7ec8ee,2024-07-24 19:23:23,0.01505201,1,1,7.4057822013e-05,0x503828976d22510aad0201ac7ec88293211d23da,0xe547c48b7874f932ba83dc892206f56d5a854f0d,0
0xcf7056fe2acf4248e25078a653dd654525094256046d1638bd47b10fbb37c8c1,2024-07-24 19:22:35,0.06013012,1,1,7.4357742564e-05,0x503828976d22510aad0201ac7ec88293211d23da,0x57c93d3ec34694e3cd23399378b1c983c68d6167,0
0x8e9b199dc8e39eb6593eb2cac7b7f28e2b57919f37cb70ca7e650375ea0f69db,2024-07-24 19:20:35,0.02110134,1,1,7.3363902129e-05,0x503828976d22510aad0201ac7ec88293211d23da,0x624a5d1218dd8c6008e2896911ed2167f4958a05,0
0x96bfdd020d2427a0d63aa7c6a51d4e986e08894b32093d640d161627111329c6,2024-07-24 19:19:23,0.01531837,1,1,6.8215312221e-05,0x503828976d22510aad0201ac7ec88293211d23da,0xff4a7958bc2db9141075dd11ae4b04227f47f01c,0
0xcb36bbfbfd1430de3bbe7540cdb490f1877597d2fed222380999b7a594e6bbbb,2024-07-24 19:18:59,0.0142425,1,1,7.2347868978e-05,0x503828976d22510aad0201ac7ec88293211d23da,0x776bc1e116969ca0fa722ee0a2415aac15b336ec,0
0x41b5baecea84271d63dba64082a4a257958a99596adeef3d505ca3549530f375,2024-07-24 19:18:47,0.002,1,1,7.1135062971e-05,0x503828976d22510aad0201ac7ec88293211d23da,0x41bbbfb4e9340acc9b3032cfb28096b82e34b31f,0
0x074aca123a8ccf882d41bbc902b395f897211342380d24797ecba15fd12cf99d,2024-07-24 19:18:35,0.0015,1,1,7.1210858754e-05,0x503828976d22510aad0201ac7ec88293211d23da,0xfd524661ebf2979e9cb396a218cccd54dd32a8de,0
0x4dc351e4e309f6094a059d528a0d7c747ff235635b9a66fb48f0ac573fcd23b8,2024-07-24 19:15:35,0.00450714,1,1,7.6066394061e-05,0x503828976d22510aad0201ac7ec88293211d23da,0xc5f69967e485a72a2b6420f8ab533c8f14aa8d0f,0
0xa88578b9b83d612f1fd3e79a297dbce3b32a319ab75a1931b28df90fe28902a9,2024-07-24 19:14:23,0.07508691,1,1,6.9308853852e-05,0x503828976d22510aad0201ac7ec88293211d23da,0x1c9056c820d13f5b6ffb299622f567c1090ae9c0,0
0x1c1df7ee44d46a01ca28001a9e3b3510162428ef0379ca5daecfd9228716615e,2024-07-24 19:13:35,0.00096978,1,1,7.1286178131e-05,0x503828976d22510aad0201ac7ec88293211d23da,0x4266549950380ba58130e330ac246ab897b3f07d,0
0x2fdbc314c347318944b1874314425285da0b8110228c9a669e0374ce09bc5486,2024-07-24 19:13:23,0.02483595,1,1,6.964962228e-05,0x503828976d22510aad0201ac7ec88293211d23da,0x986e0ca66f3b7078afc23eaff2a14a6518b65f39,0
0xb954b510e1fa6c3d0a62b161abf50442343adcbc8d55177948021b1af3b160e1,2024-07-24 19:12:11,0.14266132,1,1,7.4299802976e-05,0x503828976d22510aad0201ac7ec88293211d23da,0xfe2339187cdcf237f7fff3bae177604d5db2ffbd,0
0xdf09661d8be6f32a8bdae78b13f297936c443c27aeacb3e7d5124e8d790425f4,2024-07-24 19:11:47,0.0073523,1,1,7.0234533747e-05,0x503828976d22510aad0201ac7ec88293211d23da,0xb6134c51f846229179c4a656e9363c7146e23316,0
0xddfe2361e8d10ec9e8cd0f6d2ac045919841894a6a3b208c06f1787af2ce0d4d,2024-07-24 19:11:47,0.01126875,1,1,7.0234533747e-05,0x503828976d22510aad0201ac7ec88293211d23da,0x887a886784d45654613f086565533c4e7a86dafd,0
0xfc204743949a59ad2011f9ba2916ca235a310321465938aeb7874b900d5469e4,2024-07-24 19:10:59,0.02841811,1,1,7.4249322294e-05,0x503828976d22510aad0201ac7ec88293211d23da,0x32454a971c9e55d21ba4e6c3c217992da720d6b3,0
0x8a46b43a980d2c75a36bebb7b6b0c3454ae3cd01785492af9e32e59c8a8394e3,2024-07-24 19:09:35,0.02974548,1,1,7.4124966867e-05,0x503828976d22510aad0201ac7ec88293211d23da,0xbc62c1ec348e28731663800713f1c933134ce75b,0
